date,rep_id,source,leads,opportunities,closed_won,revenue
1/15/2018,2,google/organic,15,6,3,225.69
1/15/2018,2,bing/cpc,43,7,4,306.99
1/15/2018,2,bing/organic,20,3,0,0
1/15/2018,2,facebook/display,178,14,8,466.2
1/15/2018,3,google/cpc,10,1,1,66.94
1/15/2018,3,google/organic,13,4,3,375.68
1/15/2018,3,bing/cpc,49,7,3,244.56
1/15/2018,3,bing/organic,26,2,1,45.26
1/15/2018,3,facebook/display,195,12,1,98.04
1/15/2018,4,google/cpc,7,2,1,56.58
1/15/2018,4,google/organic,13,7,2,176.39
1/15/2018,4,bing/cpc,56,12,7,430.97
1/15/2018,4,bing/organic,20,4,3,112.38
1/15/2018,4,facebook/display,248,26,12,722.25
1/15/2018,5,google/cpc,10,4,2,132.12
1/15/2018,5,google/organic,17,7,3,225.2
1/15/2018,5,bing/cpc,49,10,8,329.03
1/15/2018,5,bing/organic,21,4,0,0
1/15/2018,5,facebook/display,202,17,9,426.05
1/15/2018,6,google/cpc,9,3,0,0
1/15/2018,6,google/organic,15,7,4,439.38
1/15/2018,6,bing/cpc,30,6,2,118.83
1/15/2018,6,bing/organic,18,8,2,109.71
1/15/2018,6,facebook/display,135,8,1,84.32
1/15/2018,7,google/cpc,7,4,1,85.87
1/15/2018,7,google/organic,20,11,5,413.79
1/15/2018,7,bing/cpc,50,6,4,323
1/15/2018,7,bing/organic,26,10,4,349.04
1/15/2018,7,facebook/display,237,21,6,475.56
1/15/2018,8,google/cpc,9,0,0,0
1/15/2018,8,google/organic,15,9,3,262.2
1/15/2018,8,bing/cpc,40,8,7,487.36
1/15/2018,8,bing/organic,25,9,2,119.52
1/15/2018,8,facebook/display,235,25,8,583.77
1/16/2018,1,google/cpc,8,4,4,231.38
1/16/2018,1,google/organic,13,7,5,261.18
1/16/2018,1,bing/cpc,42,9,8,412.24
1/16/2018,1,bing/organic,26,7,1,42.73
1/16/2018,1,facebook/display,274,29,9,425.35
1/16/2018,2,google/cpc,11,1,0,0
1/16/2018,2,google/organic,14,5,3,175.95
1/16/2018,2,bing/cpc,46,9,5,397.6
1/16/2018,2,bing/organic,29,4,1,71.22
1/16/2018,2,facebook/display,255,23,5,400.85
1/16/2018,3,google/cpc,7,2,1,78
1/16/2018,3,google/organic,17,7,4,394.13
1/16/2018,3,bing/cpc,39,5,3,221.24
1/16/2018,3,bing/organic,25,7,1,81.48
1/16/2018,3,facebook/display,222,22,5,386.96
1/16/2018,4,google/cpc,11,4,3,139.05
1/16/2018,4,google/organic,14,10,6,523.55
1/16/2018,4,bing/cpc,37,9,6,174.09
1/16/2018,4,bing/organic,27,10,5,293.27
1/16/2018,4,facebook/display,215,17,8,524.11
1/16/2018,5,google/cpc,9,2,2,102.5
1/16/2018,5,google/organic,12,8,4,266.3
1/16/2018,5,bing/cpc,39,17,12,473.15
1/16/2018,5,bing/organic,24,14,4,216.08
1/16/2018,5,facebook/display,196,14,7,383.01
1/16/2018,6,google/cpc,9,2,0,0
1/16/2018,6,google/organic,16,10,3,365.35
1/16/2018,6,bing/cpc,52,8,3,189.71
1/16/2018,6,bing/organic,23,7,1,70.9
1/16/2018,6,facebook/display,137,15,7,572.62
1/16/2018,7,google/cpc,9,2,1,101.28
1/16/2018,7,google/organic,15,6,4,177.94
1/16/2018,7,bing/cpc,55,13,8,599.78
1/16/2018,7,bing/organic,14,3,0,0
1/16/2018,7,facebook/display,172,19,4,321.5
1/16/2018,8,google/cpc,9,4,1,39.29
1/16/2018,8,google/organic,20,11,7,812.73
1/16/2018,8,bing/cpc,46,10,5,303.07
1/16/2018,8,bing/organic,23,11,1,36.75
1/16/2018,8,facebook/display,112,5,2,132.43
1/17/2018,1,google/cpc,13,5,4,176.83
1/17/2018,1,google/organic,8,3,2,144.23
1/17/2018,1,bing/cpc,55,11,8,485.95
1/17/2018,1,bing/organic,20,8,4,167.29
1/17/2018,1,facebook/display,154,21,5,266.35
1/17/2018,2,google/cpc,6,1,0,0
1/17/2018,2,google/organic,15,10,3,350.83
1/17/2018,2,bing/cpc,49,10,5,386.12
1/17/2018,2,bing/organic,26,6,2,111.4
1/17/2018,2,facebook/display,189,19,7,618.75
1/17/2018,3,google/cpc,11,4,0,0
1/17/2018,3,google/organic,9,5,2,159.1
1/17/2018,3,bing/cpc,46,6,3,180.02
1/17/2018,3,bing/organic,19,4,3,194.26
1/17/2018,3,facebook/display,311,25,5,434.07
1/17/2018,4,google/cpc,7,0,0,0
1/17/2018,4,google/organic,14,11,7,569.54
1/17/2018,4,bing/cpc,63,15,10,332.5
1/17/2018,4,bing/organic,18,10,3,185.99
1/17/2018,4,facebook/display,233,25,7,290.95
1/17/2018,5,google/cpc,10,2,1,76.16
1/17/2018,5,google/organic,15,7,6,436.56
1/17/2018,5,bing/cpc,41,7,5,207.75
1/17/2018,5,bing/organic,27,9,4,322.85
1/17/2018,5,facebook/display,217,23,9,599.21
1/17/2018,6,google/cpc,8,1,1,89.48
1/17/2018,6,google/organic,11,6,3,375.27
1/17/2018,6,bing/cpc,42,7,2,159.93
1/17/2018,6,bing/organic,23,4,1,65.74
1/17/2018,6,facebook/display,186,13,2,211.05
1/17/2018,7,google/cpc,7,0,0,0
1/17/2018,7,google/organic,10,7,2,241.62
1/17/2018,7,bing/cpc,60,13,8,379.87
1/17/2018,7,bing/organic,22,5,3,213.25
1/17/2018,7,facebook/display,208,21,5,421.4
1/17/2018,8,google/cpc,10,3,0,0
1/17/2018,8,google/organic,12,4,4,508.97
1/17/2018,8,bing/cpc,37,5,5,295.88
1/17/2018,8,bing/organic,24,9,2,165.47
1/17/2018,8,facebook/display,202,13,8,640.86
1/18/2018,1,google/cpc,6,1,1,57.64
1/18/2018,1,google/organic,21,15,12,1137.89
1/18/2018,1,bing/cpc,62,12,8,343.67
1/18/2018,1,bing/organic,26,9,4,229.15
1/18/2018,1,facebook/display,228,22,9,530.02
1/18/2018,2,google/cpc,8,3,3,246.33
1/18/2018,2,google/organic,17,6,2,141.1
1/18/2018,2,bing/cpc,49,6,5,248.18
1/18/2018,2,bing/organic,24,6,1,72.73
1/18/2018,2,facebook/display,195,23,8,692.97
1/18/2018,3,google/cpc,11,2,1,90.88
1/18/2018,3,google/organic,11,6,2,119.24
1/18/2018,3,bing/cpc,45,8,4,292.96
1/18/2018,3,bing/organic,24,6,2,155.79
1/18/2018,3,facebook/display,133,9,4,413.21
1/18/2018,4,google/cpc,10,6,4,234.08
1/18/2018,4,google/organic,20,10,7,444.27
1/18/2018,4,bing/cpc,54,11,7,324.06
1/18/2018,4,bing/organic,15,7,0,0
1/18/2018,4,facebook/display,270,31,11,717.64
1/18/2018,5,google/cpc,6,3,1,53.3
1/18/2018,5,google/organic,16,8,7,605.96
1/18/2018,5,bing/cpc,52,9,7,336.8
1/18/2018,5,bing/organic,18,7,4,127.95
1/18/2018,5,facebook/display,194,18,4,201.5
1/18/2018,6,google/cpc,14,3,1,80.66
1/18/2018,6,google/organic,14,7,3,449.25
1/18/2018,6,bing/cpc,58,14,2,120.83
1/18/2018,6,bing/organic,27,6,2,167.97
1/18/2018,6,facebook/display,251,20,6,368.57
1/18/2018,7,google/cpc,10,2,0,0
1/18/2018,7,google/organic,16,9,2,217.04
1/18/2018,7,bing/cpc,37,5,3,132.1
1/18/2018,7,bing/organic,16,4,0,0
1/18/2018,7,facebook/display,210,24,7,640.48
1/18/2018,8,google/cpc,11,3,1,80.29
1/18/2018,8,google/organic,18,7,2,188.36
1/18/2018,8,bing/cpc,51,8,5,439.01
1/18/2018,8,bing/organic,20,5,1,93.78
1/18/2018,8,facebook/display,185,19,3,174.54
1/19/2018,1,google/cpc,10,2,2,114.13
1/19/2018,1,google/organic,14,11,8,442.03
1/19/2018,1,bing/cpc,54,8,3,129.08
1/19/2018,1,bing/organic,14,4,2,88.87
1/19/2018,1,facebook/display,215,26,15,721.21
1/19/2018,2,google/cpc,11,3,1,94.75
1/19/2018,2,google/organic,17,5,4,428.09
1/19/2018,2,bing/cpc,57,11,2,125.75
1/19/2018,2,bing/organic,29,8,3,174.36
1/19/2018,2,facebook/display,164,13,5,351.34
1/19/2018,3,google/cpc,12,2,0,0
1/19/2018,3,google/organic,19,11,7,448.15
1/19/2018,3,bing/cpc,58,13,7,283.85
1/19/2018,3,bing/organic,29,7,2,124.65
1/19/2018,3,facebook/display,221,13,6,304.54
1/19/2018,4,google/cpc,9,2,1,61.18
1/19/2018,4,google/organic,14,8,4,322.2
1/19/2018,4,bing/cpc,33,5,3,137.63
1/19/2018,4,bing/organic,27,12,3,92.04
1/19/2018,4,facebook/display,311,39,16,568.85
1/19/2018,5,google/cpc,6,2,2,111.18
1/19/2018,5,google/organic,11,7,5,420.8
1/19/2018,5,bing/cpc,44,7,3,171.69
1/19/2018,5,bing/organic,13,4,1,47.87
1/19/2018,5,facebook/display,229,17,4,139.47
1/19/2018,6,google/cpc,11,4,3,228.76
1/19/2018,6,google/organic,18,8,4,350.99
1/19/2018,6,bing/cpc,55,12,6,336.41
1/19/2018,6,bing/organic,20,1,0,0
1/19/2018,6,facebook/display,238,16,5,349
1/19/2018,7,google/cpc,11,4,2,171.82
1/19/2018,7,google/organic,19,6,2,177.55
1/19/2018,7,bing/cpc,58,8,6,276.41
1/19/2018,7,bing/organic,29,10,4,255.41
1/19/2018,7,facebook/display,228,22,7,525.67
1/19/2018,8,google/cpc,11,3,3,217.37
1/19/2018,8,google/organic,10,4,0,0
1/19/2018,8,bing/cpc,39,11,7,393.71
1/19/2018,8,bing/organic,20,5,0,0
1/19/2018,8,facebook/display,223,11,3,165.33
1/20/2018,1,google/cpc,1,0,0,0
1/20/2018,1,google/organic,3,1,1,46.34
1/20/2018,1,bing/cpc,11,1,1,42.41
1/20/2018,1,bing/organic,5,2,0,0
1/20/2018,1,facebook/display,41,7,4,170.26
1/20/2018,2,google/cpc,1,0,0,0
1/20/2018,2,google/organic,3,2,2,159.8
1/20/2018,2,bing/cpc,11,1,0,0
1/20/2018,2,bing/organic,5,1,1,64.18
1/20/2018,2,facebook/display,43,6,1,70.13
1/20/2018,3,google/cpc,2,1,0,0
1/20/2018,3,google/organic,3,3,2,237.06
1/20/2018,3,bing/cpc,12,3,1,68.25
1/20/2018,3,bing/organic,5,0,0,0
1/20/2018,3,facebook/display,51,6,0,0
1/20/2018,4,google/cpc,1,0,0,0
1/20/2018,4,google/organic,2,0,0,0
1/20/2018,4,bing/cpc,10,1,1,62.14
1/20/2018,4,bing/organic,3,1,1,36.29
1/20/2018,4,facebook/display,56,5,0,0
1/20/2018,5,google/cpc,2,1,1,64.27
1/20/2018,5,google/organic,3,1,1,65.25
1/20/2018,5,bing/cpc,12,6,4,274.83
1/20/2018,5,bing/organic,4,1,0,0
1/20/2018,5,facebook/display,42,5,2,101.87
1/20/2018,6,google/cpc,1,0,0,0
1/20/2018,6,google/organic,3,0,0,0
1/20/2018,6,bing/cpc,12,4,2,86.29
1/20/2018,6,bing/organic,6,0,0,0
1/20/2018,6,facebook/display,61,7,3,152.54
1/20/2018,7,google/cpc,1,0,0,0
1/20/2018,7,google/organic,2,1,1,129.44
1/20/2018,7,bing/cpc,9,3,2,117.57
1/20/2018,7,bing/organic,7,4,0,0
1/20/2018,7,facebook/display,47,5,1,81.35
1/20/2018,8,google/cpc,1,0,0,0
1/20/2018,8,google/organic,4,2,1,92.19
1/20/2018,8,bing/cpc,11,0,0,0
1/20/2018,8,bing/organic,5,3,2,115.86
1/20/2018,8,facebook/display,51,6,2,156.55
1/21/2018,1,google/cpc,1,0,0,0
1/21/2018,1,google/organic,3,1,1,88.48
1/21/2018,1,bing/cpc,10,1,0,0
1/21/2018,1,bing/organic,7,3,2,100.42
1/21/2018,1,facebook/display,56,8,2,78.84
1/21/2018,2,google/cpc,1,1,0,0
1/21/2018,2,google/organic,2,1,1,123.43
1/21/2018,2,bing/cpc,5,0,0,0
1/21/2018,2,bing/organic,6,1,0,0
1/21/2018,2,facebook/display,49,2,1,69.14
1/21/2018,3,google/cpc,2,1,1,61
1/21/2018,3,google/organic,3,1,0,0
1/21/2018,3,bing/cpc,13,1,0,0
1/21/2018,3,bing/organic,4,0,0,0
1/21/2018,3,facebook/display,52,7,1,75.41
1/21/2018,4,google/cpc,0,0,0,0
1/21/2018,4,google/organic,3,2,1,86.65
1/21/2018,4,bing/cpc,15,3,3,148.55
1/21/2018,4,bing/organic,3,0,0,0
1/21/2018,4,facebook/display,72,9,6,404.82
1/21/2018,5,google/cpc,1,0,0,0
1/21/2018,5,google/organic,3,0,0,0
1/21/2018,5,bing/cpc,8,2,1,37.49
1/21/2018,5,bing/organic,5,1,0,0
1/21/2018,5,facebook/display,45,4,3,137.56
1/21/2018,6,google/cpc,1,1,0,0
1/21/2018,6,google/organic,2,2,2,201.68
1/21/2018,6,bing/cpc,12,1,0,0
1/21/2018,6,bing/organic,5,3,0,0
1/21/2018,6,facebook/display,44,5,2,147.21
1/21/2018,7,google/cpc,2,1,0,0
1/21/2018,7,google/organic,2,0,0,0
1/21/2018,7,bing/cpc,14,4,3,125.5
1/21/2018,7,bing/organic,5,0,0,0
1/21/2018,7,facebook/display,53,5,2,101.32
1/21/2018,8,google/cpc,1,0,0,0
1/21/2018,8,google/organic,2,1,1,103.11
1/21/2018,8,bing/cpc,11,2,1,72.35
1/21/2018,8,bing/organic,7,1,0,0
1/21/2018,8,facebook/display,52,8,2,178.58
1/22/2018,1,google/cpc,10,4,4,247.05
1/22/2018,1,google/organic,14,7,4,294.63
1/22/2018,1,bing/cpc,45,13,10,441.77
1/22/2018,1,bing/organic,19,7,3,106.68
1/22/2018,1,facebook/display,169,22,11,435.36
1/22/2018,2,google/cpc,9,5,2,179.69
1/22/2018,2,google/organic,14,9,4,420.13
1/22/2018,2,bing/cpc,40,8,6,440.44
1/22/2018,2,bing/organic,15,6,2,152.02
1/22/2018,2,facebook/display,225,18,5,523.03
1/22/2018,3,google/cpc,7,2,0,0
1/22/2018,3,google/organic,20,11,6,559.5
1/22/2018,3,bing/cpc,32,10,3,205.51
1/22/2018,3,bing/organic,14,4,1,42.54
1/22/2018,3,facebook/display,241,20,6,483.39
1/22/2018,4,google/cpc,13,8,6,433.12
1/22/2018,4,google/organic,12,9,6,414.15
1/22/2018,4,bing/cpc,55,7,4,177.14
1/22/2018,4,bing/organic,26,17,7,284.19
1/22/2018,4,facebook/display,190,17,10,772.09
1/22/2018,5,google/cpc,8,3,2,95.72
1/22/2018,5,google/organic,15,7,3,263.73
1/22/2018,5,bing/cpc,67,7,4,216.81
1/22/2018,5,bing/organic,36,13,7,324.09
1/22/2018,5,facebook/display,245,28,13,876.2
1/22/2018,6,google/cpc,9,5,2,158.39
1/22/2018,6,google/organic,18,10,3,253.65
1/22/2018,6,bing/cpc,47,6,2,142.63
1/22/2018,6,bing/organic,25,8,2,131.42
1/22/2018,6,facebook/display,232,27,10,601.04
1/22/2018,7,google/cpc,11,3,3,283.02
1/22/2018,7,google/organic,14,7,5,591.1
1/22/2018,7,bing/cpc,53,12,3,170.86
1/22/2018,7,bing/organic,23,5,2,126.97
1/22/2018,7,facebook/display,214,16,6,550.75
1/22/2018,8,google/cpc,9,2,1,92.24
1/22/2018,8,google/organic,17,6,3,289
1/22/2018,8,bing/cpc,39,9,6,431.89
1/22/2018,8,bing/organic,36,11,1,63.25
1/22/2018,8,facebook/display,227,18,3,178.63
1/23/2018,1,google/cpc,14,7,5,171.01
1/23/2018,1,google/organic,20,13,11,831.62
1/23/2018,1,bing/cpc,53,12,8,247.04
1/23/2018,1,bing/organic,40,16,8,355.86
1/23/2018,1,facebook/display,219,26,7,490.01
1/23/2018,2,google/cpc,10,3,1,108.69
1/23/2018,2,google/organic,7,5,4,246
1/23/2018,2,bing/cpc,44,8,2,136.8
1/23/2018,2,bing/organic,22,7,3,182.33
1/23/2018,2,facebook/display,194,23,8,689.72
1/23/2018,3,google/cpc,8,3,1,92.47
1/23/2018,3,google/organic,16,9,4,401.78
1/23/2018,3,bing/cpc,51,5,3,162.01
1/23/2018,3,bing/organic,30,7,1,70.4
1/23/2018,3,facebook/display,166,20,4,422.99
1/23/2018,4,google/cpc,7,2,2,156.89
1/23/2018,4,google/organic,15,7,4,296.84
1/23/2018,4,bing/cpc,50,12,9,454.07
1/23/2018,4,bing/organic,21,7,6,197.06
1/23/2018,4,facebook/display,122,14,9,454.14
1/23/2018,5,google/cpc,8,5,3,195.38
1/23/2018,5,google/organic,16,6,6,371.64
1/23/2018,5,bing/cpc,54,17,15,852.16
1/23/2018,5,bing/organic,27,11,3,142.87
1/23/2018,5,facebook/display,202,29,17,770.14
1/23/2018,6,google/cpc,7,2,2,201.64
1/23/2018,6,google/organic,17,13,7,525.99
1/23/2018,6,bing/cpc,49,11,7,273.22
1/23/2018,6,bing/organic,11,2,0,0
1/23/2018,6,facebook/display,190,21,8,680
1/23/2018,7,google/cpc,7,4,3,226.46
1/23/2018,7,google/organic,18,8,6,647.39
1/23/2018,7,bing/cpc,32,3,2,117.01
1/23/2018,7,bing/organic,32,3,1,52.06
1/23/2018,7,facebook/display,113,14,7,470.62
1/23/2018,8,google/cpc,12,3,2,142.1
1/23/2018,8,google/organic,15,10,6,494.75
1/23/2018,8,bing/cpc,52,10,7,511.13
1/23/2018,8,bing/organic,17,3,0,0
1/23/2018,8,facebook/display,202,20,5,344.65
1/24/2018,1,google/cpc,7,3,3,185.71
1/24/2018,1,google/organic,19,13,9,381.18
1/24/2018,1,bing/cpc,69,19,14,523.23
1/24/2018,1,bing/organic,27,11,6,274.12
1/24/2018,1,facebook/display,275,30,12,794.69
1/24/2018,2,google/cpc,12,3,2,148.46
1/24/2018,2,google/organic,16,8,6,542.49
1/24/2018,2,bing/cpc,53,15,10,770.95
1/24/2018,2,bing/organic,25,5,1,93.02
1/24/2018,2,facebook/display,217,18,5,395.9
1/24/2018,3,google/cpc,9,1,1,71.38
1/24/2018,3,google/organic,18,9,4,199.68
1/24/2018,3,bing/cpc,48,7,4,242.77
1/24/2018,3,bing/organic,18,3,2,136.54
1/24/2018,3,facebook/display,294,22,9,804.61
1/24/2018,4,google/cpc,8,4,2,162.23
1/24/2018,4,google/organic,18,10,7,562.94
1/24/2018,4,bing/cpc,58,7,3,111.67
1/24/2018,4,bing/organic,21,9,3,160.77
1/24/2018,4,facebook/display,175,15,5,221.92
1/24/2018,5,google/cpc,11,5,1,59.88
1/24/2018,5,google/organic,15,5,3,132.45
1/24/2018,5,bing/cpc,46,8,7,230.52
1/24/2018,5,bing/organic,19,6,2,64.35
1/24/2018,5,facebook/display,258,28,12,708.6
1/24/2018,6,google/cpc,10,2,1,107.62
1/24/2018,6,google/organic,14,9,4,422.25
1/24/2018,6,bing/cpc,50,7,1,65.62
1/24/2018,6,bing/organic,33,5,1,81.1
1/24/2018,6,facebook/display,276,28,7,630.39
1/24/2018,7,google/cpc,9,4,4,313.99
1/24/2018,7,google/organic,21,10,5,530.33
1/24/2018,7,bing/cpc,45,8,4,261.38
1/24/2018,7,bing/organic,18,6,3,252.13
1/24/2018,7,facebook/display,244,21,6,467.23
1/24/2018,8,google/cpc,8,3,1,91.03
1/24/2018,8,google/organic,13,6,4,579.5
1/24/2018,8,bing/cpc,54,12,10,831.53
1/24/2018,8,bing/organic,25,3,2,97.86
1/24/2018,8,facebook/display,125,10,3,193.14
1/25/2018,1,google/cpc,9,4,3,148.58
1/25/2018,1,google/organic,16,7,6,512.93
1/25/2018,1,bing/cpc,46,5,5,255.37
1/25/2018,1,bing/organic,28,9,5,281.42
1/25/2018,1,facebook/display,205,20,8,358.43
1/25/2018,2,google/cpc,8,3,1,103.75
1/25/2018,2,google/organic,14,8,7,724.91
1/25/2018,2,bing/cpc,50,11,10,641.09
1/25/2018,2,bing/organic,29,8,2,93.55
1/25/2018,2,facebook/display,118,5,1,53.32
1/25/2018,3,google/cpc,5,1,1,111.48
1/25/2018,3,google/organic,19,10,5,452.89
1/25/2018,3,bing/cpc,67,10,5,316.92
1/25/2018,3,bing/organic,23,4,1,63.64
1/25/2018,3,facebook/display,175,13,7,762.08
1/25/2018,4,google/cpc,11,2,2,122.31
1/25/2018,4,google/organic,15,8,8,690.19
1/25/2018,4,bing/cpc,40,7,7,321.3
1/25/2018,4,bing/organic,31,8,2,105.44
1/25/2018,4,facebook/display,227,35,20,856.59
1/25/2018,5,google/cpc,12,3,2,99.66
1/25/2018,5,google/organic,16,9,7,439.09
1/25/2018,5,bing/cpc,61,15,12,499.03
1/25/2018,5,bing/organic,27,10,3,181.59
1/25/2018,5,facebook/display,205,17,7,401.84
1/25/2018,6,google/cpc,11,3,2,212.31
1/25/2018,6,google/organic,14,9,6,509.73
1/25/2018,6,bing/cpc,35,6,2,120.73
1/25/2018,6,bing/organic,24,7,0,0
1/25/2018,6,facebook/display,130,12,3,171.57
1/25/2018,7,google/cpc,8,2,2,206.88
1/25/2018,7,google/organic,20,10,8,1025.18
1/25/2018,7,bing/cpc,37,10,6,434.15
1/25/2018,7,bing/organic,25,9,5,343.6
1/25/2018,7,facebook/display,215,18,7,546.03
1/25/2018,8,google/cpc,7,2,2,186.88
1/25/2018,8,google/organic,18,8,3,292.25
1/25/2018,8,bing/cpc,34,9,3,145.28
1/25/2018,8,bing/organic,34,9,4,237.67
1/25/2018,8,facebook/display,182,17,5,406.35
1/26/2018,1,google/cpc,8,2,1,61.85
1/26/2018,1,google/organic,12,6,4,341.46
1/26/2018,1,bing/cpc,50,6,5,224.05
1/26/2018,1,bing/organic,29,8,4,168.8
1/26/2018,1,facebook/display,266,21,11,556.41
1/26/2018,2,google/cpc,12,3,2,205.63
1/26/2018,2,google/organic,17,11,5,596.62
1/26/2018,2,bing/cpc,33,5,1,81.37
1/26/2018,2,bing/organic,24,5,1,53.95
1/26/2018,2,facebook/display,206,14,5,480.01
1/26/2018,3,google/cpc,9,3,1,71.64
1/26/2018,3,google/organic,14,4,2,201.11
1/26/2018,3,bing/cpc,62,10,7,335.3
1/26/2018,3,bing/organic,24,6,3,179.05
1/26/2018,3,facebook/display,234,21,9,884.84
1/26/2018,4,google/cpc,10,2,1,65.47
1/26/2018,4,google/organic,19,8,8,732.68
1/26/2018,4,bing/cpc,53,15,14,653.58
1/26/2018,4,bing/organic,22,4,2,92.11
1/26/2018,4,facebook/display,215,29,16,770.89
1/26/2018,5,google/cpc,8,3,1,46.45
1/26/2018,5,google/organic,12,3,3,211.06
1/26/2018,5,bing/cpc,48,11,8,151.87
1/26/2018,5,bing/organic,29,12,9,288.04
1/26/2018,5,facebook/display,225,29,13,598.85
1/26/2018,6,google/cpc,10,2,0,0
1/26/2018,6,google/organic,14,8,6,676.92
1/26/2018,6,bing/cpc,59,10,6,495.09
1/26/2018,6,bing/organic,18,6,5,357.66
1/26/2018,6,facebook/display,183,15,6,386.01
1/26/2018,7,google/cpc,8,3,2,191.21
1/26/2018,7,google/organic,14,4,2,137.31
1/26/2018,7,bing/cpc,51,7,5,260.26
1/26/2018,7,bing/organic,26,4,2,141.15
1/26/2018,7,facebook/display,175,15,8,571.09
1/26/2018,8,google/cpc,8,2,1,104.41
1/26/2018,8,google/organic,15,10,7,728.56
1/26/2018,8,bing/cpc,64,8,5,359.01
1/26/2018,8,bing/organic,24,7,4,312.78
1/26/2018,8,facebook/display,159,15,5,369.76
1/27/2018,1,google/cpc,2,1,0,0
1/27/2018,1,google/organic,2,2,2,155.53
1/27/2018,1,bing/cpc,13,3,3,131.72
1/27/2018,1,bing/organic,6,0,0,0
1/27/2018,1,facebook/display,25,1,1,43.05
1/27/2018,2,google/cpc,1,0,0,0
1/27/2018,2,google/organic,3,1,0,0
1/27/2018,2,bing/cpc,10,2,2,128.36
1/27/2018,2,bing/organic,7,1,1,66.56
1/27/2018,2,facebook/display,53,5,3,272.68
1/27/2018,3,google/cpc,1,0,0,0
1/27/2018,3,google/organic,2,0,0,0
1/27/2018,3,bing/cpc,11,2,1,70.54
1/27/2018,3,bing/organic,5,1,0,0
1/27/2018,3,facebook/display,43,6,3,227.03
1/27/2018,4,google/cpc,1,1,1,50.92
1/27/2018,4,google/organic,2,1,1,90.79
1/27/2018,4,bing/cpc,13,2,2,79.09
1/27/2018,4,bing/organic,7,2,2,111.95
1/27/2018,4,facebook/display,54,4,3,146.05
1/27/2018,5,google/cpc,2,0,0,0
1/27/2018,5,google/organic,3,3,2,94.19
1/27/2018,5,bing/cpc,12,1,1,57.85
1/27/2018,5,bing/organic,6,4,2,93.34
1/27/2018,5,facebook/display,45,10,4,292.65
1/27/2018,6,google/cpc,1,0,0,0
1/27/2018,6,google/organic,3,1,1,70.67
1/27/2018,6,bing/cpc,9,1,1,68.04
1/27/2018,6,bing/organic,6,2,0,0
1/27/2018,6,facebook/display,48,4,2,143
1/27/2018,7,google/cpc,1,0,0,0
1/27/2018,7,google/organic,3,0,0,0
1/27/2018,7,bing/cpc,10,4,3,179.62
1/27/2018,7,bing/organic,5,1,1,80.56
1/27/2018,7,facebook/display,47,2,1,57.03
1/27/2018,8,google/cpc,1,0,0,0
1/27/2018,8,google/organic,3,1,0,0
1/27/2018,8,bing/cpc,11,2,0,0
1/27/2018,8,bing/organic,6,2,1,49.66
1/27/2018,8,facebook/display,52,4,1,79.31
1/28/2018,1,google/cpc,2,2,2,115.76
1/28/2018,1,google/organic,3,3,3,253.35
1/28/2018,1,bing/cpc,6,2,2,87.05
1/28/2018,1,bing/organic,4,1,0,0
1/28/2018,1,facebook/display,48,11,6,273.85
1/28/2018,2,google/cpc,2,0,0,0
1/28/2018,2,google/organic,1,0,0,0
1/28/2018,2,bing/cpc,9,1,1,60.39
1/28/2018,2,bing/organic,5,0,0,0
1/28/2018,2,facebook/display,43,3,0,0
1/28/2018,3,google/cpc,2,1,0,0
1/28/2018,3,google/organic,1,1,1,130.32
1/28/2018,3,bing/cpc,9,0,0,0
1/28/2018,3,bing/organic,5,2,0,0
1/28/2018,3,facebook/display,54,3,3,190.4
1/28/2018,4,google/cpc,2,1,1,66.52
1/28/2018,4,google/organic,2,0,0,0
1/28/2018,4,bing/cpc,11,2,2,87.75
1/28/2018,4,bing/organic,5,1,1,51.02
1/28/2018,4,facebook/display,39,5,1,69.02
1/28/2018,5,google/cpc,1,0,0,0
1/28/2018,5,google/organic,3,2,2,150.1
1/28/2018,5,bing/cpc,10,1,0,0
1/28/2018,5,bing/organic,5,2,0,0
1/28/2018,5,facebook/display,51,7,6,466.4
1/28/2018,6,google/cpc,2,0,0,0
1/28/2018,6,google/organic,2,1,0,0
1/28/2018,6,bing/cpc,12,1,1,76.1
1/28/2018,6,bing/organic,7,3,1,59.5
1/28/2018,6,facebook/display,62,8,3,222.18
1/28/2018,7,google/cpc,1,0,0,0
1/28/2018,7,google/organic,2,1,1,108.37
1/28/2018,7,bing/cpc,11,2,0,0
1/28/2018,7,bing/organic,7,1,1,69.29
1/28/2018,7,facebook/display,47,8,4,263.37
1/28/2018,8,google/cpc,2,0,0,0
1/28/2018,8,google/organic,3,0,0,0
1/28/2018,8,bing/cpc,9,1,0,0
1/28/2018,8,bing/organic,6,1,0,0
1/28/2018,8,facebook/display,53,2,0,0
1/29/2018,1,google/cpc,9,3,2,144.55
1/29/2018,1,google/organic,18,9,5,261.43
1/29/2018,1,bing/cpc,38,7,5,261.6
1/29/2018,1,bing/organic,30,8,4,106.92
1/29/2018,1,facebook/display,245,27,10,581.75
1/29/2018,2,google/cpc,11,2,1,76.87
1/29/2018,2,google/organic,16,5,3,238.62
1/29/2018,2,bing/cpc,38,13,9,509.51
1/29/2018,2,bing/organic,22,8,2,121.96
1/29/2018,2,facebook/display,219,17,3,298.98
1/29/2018,3,google/cpc,11,5,4,349.94
1/29/2018,3,google/organic,15,5,1,78.7
1/29/2018,3,bing/cpc,52,13,11,920.49
